number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,contact_type,location,category,subcategory,impact,urgency,priority,knowledge,u_priority_confirmation,notify,opened_at,caller_id,assignment_group,opened_by,priority_raw,is_high_priority,hour,day_of_week
INC0000150,Closed,False,0,0,8,True,Phone,LOC_008,Hardware,Printer,2,3,3,True,False,1,2023-02-28 15:22:03.188071381,USER_0350,GROUP_05,USER_0088,3,0,15,1
INC0000151,Closed,False,0,0,2,True,Email,LOC_031,Access,VPN access,3,3,5,False,False,1,2023-12-15 12:00:10.668672456,USER_0364,GROUP_03,USER_0010,5,0,12,4
INC0000152,Resolved,False,0,0,3,True,Phone,LOC_027,Hardware,Printer,3,2,4,False,False,1,2024-10-17 07:33:55.367720303,USER_0082,GROUP_20,USER_0084,4,0,7,3
INC0000153,Closed,True,0,0,3,False,Phone,LOC_039,Network,DNS,3,3,4,False,False,1,2024-12-19 17:22:45.298378096,USER_0233,GROUP_25,USER_0062,4,0,17,3
INC0000154,Closed,False,2,0,9,True,Phone,LOC_009,Software,License,3,2,3,True,False,1,2023-05-08 23:00:32.096513981,USER_0473,GROUP_07,USER_0080,3,0,23,0
INC0000155,Resolved,False,1,0,7,True,Phone,LOC_016,Other,Miscellaneous,3,3,4,True,True,1,2023-08-08 14:10:40.439497077,USER_0346,,USER_0061,4,0,14,1
INC0000156,Closed,False,1,0,3,True,Phone,,Hardware,Monitor,2,3,5,False,False,1,2023-05-23 17:13:36.575040968,USER_0234,GROUP_21,USER_0083,5,0,17,1
INC0000157,Closed,False,6,0,26,True,Self service,,Security,Malware,1,3,2,False,False,1,2024-02-06 08:41:47.765973885,USER_0304,GROUP_25,USER_0023,2,1,8,1
INC0000158,Resolved,False,1,0,8,True,Phone,LOC_019,Email,Spam,3,3,4,True,True,1,2024-04-12 01:02:52.561554712,USER_0309,GROUP_15,USER_0097,4,0,1,4
INC0000159,Resolved,False,0,0,2,True,Phone,LOC_022,Hardware,Laptop,3,3,5,True,False,1,2024-11-03 23:02:54.347160358,USER_0452,GROUP_15,USER_0083,5,0,23,6
INC0000160,Resolved,False,6,1,23,True,Email,LOC_039,Email,Attachment,3,1,2,False,True,3,2023-05-03 13:05:06.184822905,USER_0425,GROUP_26,USER_0083,2,1,13,2
INC0000161,Closed,False,2,0,9,True,Self service,LOC_046,Software,License,1,2,1,False,False,1,2024-04-04 22:11:53.102285471,USER_0148,GROUP_16,USER_0068,1,1,22,3
INC0000162,Closed,False,2,0,11,True,Phone,LOC_006,Database,Backup,3,3,5,True,False,3,2023-06-18 11:04:02.943251775,USER_0153,GROUP_23,USER_0059,5,0,11,6
INC0000163,Resolved,False,1,0,5,True,Email,LOC_024,Database,Replication,1,3,4,False,False,1,2024-09-19 09:52:24.804403554,USER_0070,GROUP_13,USER_0035,4,0,9,3
INC0000164,Closed,False,0,0,2,True,Self service,LOC_022,Software,Installation,2,3,5,True,False,1,2023-01-20 17:07:23.659699171,USER_0188,GROUP_20,USER_0098,5,0,17,4
INC0000165,Closed,False,2,0,11,False,Phone,,Network,VPN,1,1,1,True,True,2,2023-10-09 00:47:13.355669432,USER_0305,GROUP_08,USER_0002,1,1,0,0
INC0000166,Closed,False,0,0,2,True,Email,LOC_030,Email,Not receiving,3,2,3,True,True,2,2023-06-12 11:44:50.584045736,USER_0360,GROUP_10,USER_0094,3,0,11,0
INC0000167,Closed,False,3,0,12,True,Phone,LOC_024,Software,License,3,1,2,False,True,1,2023-04-19 12:45:20.604157529,USER_0377,GROUP_25,USER_0036,2,1,12,2
INC0000168,Closed,False,0,0,4,True,Phone,LOC_048,Network,Connectivity,3,3,5,False,False,1,2023-09-12 23:30:45.175810856,USER_0087,GROUP_04,USER_0058,5,0,23,1
INC0000169,Closed,False,1,1,8,True,Chat,LOC_039,Network,Firewall,3,2,4,True,False,1,2024-02-06 21:22:04.151932042,USER_0199,GROUP_19,USER_0012,4,0,21,1
INC0000170,Active,False,1,0,12,False,Phone,,Database,Backup,3,3,5,False,False,1,2024-01-01 14:09:45.735158830,USER_0375,GROUP_04,USER_0034,5,0,14,0
INC0000171,Closed,False,2,3,15,False,Phone,,Security,Vulnerability,2,2,2,False,True,2,2023-10-22 04:06:24.388236379,USER_0403,GROUP_15,USER_0048,2,1,4,6
INC0000172,Active,False,2,0,12,True,Chat,LOC_039,Network,DNS,2,3,5,False,False,1,2024-09-22 11:21:32.030730217,USER_0012,GROUP_18,USER_0059,5,0,11,6
INC0000173,Resolved,True,1,0,9,True,Self service,LOC_048,Software,Installation,3,3,4,True,True,1,2023-05-09 05:54:58.846746655,USER_0061,GROUP_03,USER_0031,4,0,5,1
INC0000174,Resolved,False,0,0,3,True,Email,LOC_023,Hardware,Server,2,3,5,False,False,1,2023-09-23 03:40:10.668438461,USER_0234,GROUP_13,USER_0003,5,0,3,5
INC0000175,Closed,False,1,0,7,True,Self service,LOC_011,Database,Slow query,3,3,5,True,True,2,2023-04-21 18:16:20.795435428,USER_0335,GROUP_20,USER_0070,5,0,18,4
INC0000176,Closed,False,0,0,3,True,Self service,LOC_023,Network,DNS,2,3,3,False,False,1,2024-11-07 19:04:24.863959463,USER_0286,GROUP_02,USER_0028,3,0,19,3
INC0000177,Resolved,True,1,0,6,True,Self service,LOC_030,Security,Malware,2,2,3,False,True,2,2023-04-28 08:47:42.828138443,USER_0442,GROUP_09,USER_0043,3,0,8,4
INC0000178,Resolved,False,0,0,3,True,Phone,,Software,License,3,2,4,True,False,1,2024-04-08 07:37:48.792884612,USER_0070,GROUP_07,USER_0007,4,0,7,0
INC0000179,Closed,False,0,0,1,True,Email,LOC_013,Access,VPN access,3,2,4,True,True,1,2023-08-04 21:34:34.590657624,USER_0063,GROUP_28,USER_0048,4,0,21,4
INC0000180,Resolved,False,0,0,2,True,Phone,LOC_010,Network,Connectivity,3,2,5,False,False,1,2023-02-02 10:53:12.048253303,USER_0428,GROUP_05,USER_0077,5,0,10,3
INC0000181,Closed,True,1,0,5,True,Phone,LOC_034,Software,Performance,3,3,5,False,True,2,2024-11-26 14:41:41.799231626,USER_0178,GROUP_06,USER_0058,5,0,14,1
INC0000182,Closed,True,0,0,5,True,Email,LOC_007,Network,VPN,3,3,5,False,False,1,2023-11-09 07:39:44.210018569,USER_0486,GROUP_24,USER_0090,5,0,7,3
INC0000183,Closed,False,2,0,13,True,Email,,Access,Account locked,3,3,4,False,False,2,2024-07-23 23:17:32.309946980,USER_0414,GROUP_21,USER_0086,4,0,23,1
INC0000184,Closed,False,1,0,5,True,Phone,LOC_049,Access,VPN access,3,3,5,False,True,3,2024-03-28 21:44:16.179105380,USER_0050,GROUP_16,USER_0043,5,0,21,3
INC0000185,Closed,False,1,0,8,True,Phone,LOC_022,Hardware,Laptop,3,2,4,False,False,1,2024-12-18 19:28:47.018921116,USER_0246,GROUP_18,USER_0053,4,0,19,2
INC0000186,Resolved,False,0,0,6,True,Email,LOC_006,Security,Phishing,3,3,5,False,True,1,2023-01-15 18:10:23.984545626,USER_0161,GROUP_03,USER_0010,5,0,18,6
INC0000187,Closed,False,0,0,6,False,Email,LOC_016,Email,Spam,3,3,5,False,False,2,2024-10-22 14:42:23.768228678,USER_0351,GROUP_13,USER_0085,5,0,14,1
INC0000188,Closed,False,1,0,5,False,Walk-in,LOC_009,Database,Replication,3,1,3,False,False,2,2024-03-14 08:31:12.808529329,USER_0422,GROUP_06,USER_0086,3,0,8,3
INC0000189,Active,False,3,0,11,True,Self service,LOC_028,Software,Crash,2,2,3,True,False,1,2023-07-13 15:06:23.171831386,USER_0448,GROUP_01,USER_0094,3,0,15,3
INC0000190,Closed,True,1,0,11,False,Chat,LOC_021,Hardware,Monitor,1,1,1,False,True,2,2024-02-23 23:39:00.496708009,USER_0069,GROUP_27,USER_0025,1,1,23,4
INC0000191,Closed,False,0,1,4,True,Email,LOC_024,Network,Connectivity,3,3,5,False,False,1,2024-11-01 10:36:07.171871988,USER_0096,GROUP_11,USER_0051,5,0,10,4
INC0000192,Closed,False,0,0,9,True,Self service,,Access,VPN access,2,2,3,False,False,2,2024-08-05 19:24:04.659736428,USER_0309,GROUP_22,USER_0020,3,0,19,0
INC0000193,Closed,False,2,0,10,True,Walk-in,LOC_037,Access,Password reset,3,3,5,False,True,1,2023-08-30 15:27:58.265925309,USER_0369,GROUP_12,USER_0078,5,0,15,2
INC0000194,Closed,False,0,0,4,True,Self service,LOC_036,Database,Slow query,3,3,5,False,False,2,2024-08-24 22:52:18.206559196,USER_0019,GROUP_22,USER_0005,5,0,22,5
INC0000195,Closed,False,3,0,15,True,Self service,LOC_049,Software,Installation,3,3,5,False,False,2,2023-02-23 03:40:03.861249103,USER_0349,GROUP_23,USER_0003,5,0,3,3
INC0000196,Resolved,False,5,2,22,False,Email,LOC_032,Software,Performance,1,3,2,False,True,2,2023-01-09 00:48:44.913053479,USER_0441,GROUP_26,USER_0061,2,1,0,0
INC0000197,Active,True,2,0,11,True,Phone,LOC_007,Email,Not receiving,3,1,4,True,True,1,2023-02-07 02:59:07.374925712,USER_0461,GROUP_16,USER_0055,4,0,2,1
INC0000198,Closed,False,4,0,17,False,Walk-in,LOC_034,Access,Password reset,1,2,2,True,True,2,2023-10-12 18:28:03.711067250,USER_0201,GROUP_10,USER_0069,2,1,18,3
INC0000199,Closed,True,4,1,17,False,Self service,LOC_043,Access,Account locked,3,1,2,True,True,1,2024-01-04 18:20:34.655784160,USER_0378,GROUP_10,USER_0083,2,1,18,3
INC0000200,Resolved,False,5,1,20,True,Self service,LOC_017,Email,Spam,1,1,1,False,True,1,2023-07-14 02:55:29.407513862,USER_0199,GROUP_15,USER_0068,1,1,2,4
INC0000201,Active,False,0,0,4,True,Phone,LOC_033,Database,Slow query,3,2,3,False,False,1,2023-03-30 14:50:14.837074644,USER_0042,GROUP_08,USER_0068,3,0,14,3
INC0000202,Closed,False,1,0,5,False,Phone,LOC_029,Network,VPN,3,2,3,True,False,3,2024-01-04 08:14:35.778173409,USER_0326,GROUP_28,USER_0072,3,0,8,3
INC0000203,Active,False,0,0,4,True,Email,LOC_002,Network,VPN,3,2,3,False,True,1,2023-04-27 03:06:48.753818871,USER_0197,GROUP_13,USER_0012,3,0,3,3
INC0000204,Resolved,False,0,0,2,False,Self service,LOC_045,Access,VPN access,3,2,3,False,False,3,2024-11-09 22:00:46.152125665,USER_0240,GROUP_25,USER_0021,3,0,22,5
INC0000205,Closed,False,0,1,8,True,Walk-in,LOC_015,Database,Replication,3,3,5,False,True,1,2024-04-26 14:22:52.110054901,USER_0172,GROUP_03,USER_0032,5,0,14,4
INC0000206,Resolved,False,0,0,5,False,Phone,LOC_044,Network,VPN,3,3,5,False,False,1,2024-10-14 08:59:49.895042870,USER_0238,GROUP_27,USER_0024,5,0,8,0
INC0000207,Closed,False,0,1,9,True,Self service,LOC_013,Network,DNS,3,2,4,False,True,1,2023-11-26 23:26:53.850471380,USER_0022,GROUP_20,USER_0035,4,0,23,6
INC0000208,Closed,False,1,0,10,False,Phone,LOC_045,Security,Malware,3,3,5,False,False,1,2023-10-06 16:16:56.448499130,USER_0152,GROUP_22,USER_0057,5,0,16,4
INC0000209,Resolved,False,0,0,7,True,Email,LOC_037,Network,Connectivity,3,2,3,False,True,1,2023-07-15 08:46:51.883511920,USER_0250,,USER_0075,3,0,8,5
INC0000210,Closed,False,2,0,8,False,Email,LOC_035,Network,Firewall,3,2,3,False,False,1,2024-08-04 05:11:07.221177983,USER_0407,GROUP_09,USER_0081,3,0,5,6
INC0000211,Closed,False,0,0,3,True,Self service,LOC_042,Software,License,3,3,4,False,True,1,2023-06-21 01:42:57.053151618,USER_0057,GROUP_03,USER_0083,4,0,1,2
INC0000212,Active,False,1,0,8,True,Walk-in,LOC_033,Security,Malware,3,2,5,False,False,1,2024-03-05 00:32:42.799128743,USER_0367,GROUP_03,USER_0044,5,0,0,1
INC0000213,Closed,True,1,0,5,True,Phone,LOC_044,Security,Phishing,3,3,5,False,False,2,2023-11-19 00:12:16.242825075,USER_0302,GROUP_05,USER_0017,5,0,0,6
INC0000214,Closed,True,0,0,7,True,Email,LOC_006,Hardware,Printer,3,2,4,False,True,1,2024-10-28 17:48:41.908535365,USER_0482,GROUP_10,USER_0053,4,0,17,0
INC0000215,Closed,False,1,0,6,True,Email,LOC_030,Email,Not receiving,2,3,5,False,False,2,2024-02-29 13:47:41.905998581,USER_0049,GROUP_07,USER_0085,5,0,13,3
INC0000216,Resolved,True,0,0,1,True,Phone,LOC_003,Hardware,Server,2,3,4,False,True,2,2023-07-18 01:45:33.138541926,USER_0090,GROUP_17,USER_0074,4,0,1,1
INC0000217,Closed,False,3,0,15,True,Chat,LOC_028,Software,Crash,3,3,5,False,False,1,2023-03-02 02:51:07.546988323,USER_0360,GROUP_18,USER_0082,5,0,2,3
INC0000218,Closed,True,0,0,1,True,Walk-in,LOC_009,Email,Attachment,3,2,4,False,True,1,2023-06-01 09:27:18.923989304,USER_0117,GROUP_23,USER_0037,4,0,9,3
INC0000219,Active,False,2,0,8,True,Phone,,Database,Slow query,3,3,4,False,False,2,2023-07-24 21:51:36.902548790,USER_0115,GROUP_17,USER_0022,4,0,21,0
INC0000220,Resolved,False,1,1,10,False,Email,LOC_029,Email,Attachment,3,3,4,True,False,3,2023-11-05 02:20:47.442195677,USER_0101,GROUP_09,USER_0068,4,0,2,6
INC0000221,Closed,False,0,0,1,True,Phone,,Security,Vulnerability,3,3,4,False,True,1,2023-01-07 08:51:33.556302698,USER_0145,GROUP_29,USER_0060,4,0,8,5
INC0000222,Resolved,False,7,1,28,False,Email,LOC_018,Database,Slow query,2,2,2,False,True,3,2023-11-10 04:44:17.825830272,USER_0499,GROUP_13,USER_0008,2,1,4,4
INC0000223,Active,False,3,2,18,False,Self service,LOC_050,Network,VPN,2,2,2,False,True,1,2023-04-16 15:14:41.470684873,USER_0443,GROUP_28,USER_0026,2,1,15,6
INC0000224,Closed,False,1,0,4,False,Phone,LOC_046,Software,Performance,3,2,4,True,False,1,2023-12-21 16:45:47.049895376,USER_0055,GROUP_07,USER_0008,4,0,16,3
INC0000225,Closed,False,0,0,3,True,Walk-in,LOC_046,Hardware,Monitor,3,2,4,False,False,1,2023-04-30 17:01:37.315219935,USER_0020,GROUP_12,USER_0036,4,0,17,6
INC0000226,Active,False,0,0,4,True,Email,LOC_036,Hardware,Printer,2,3,5,True,True,2,2023-02-27 02:44:03.901616891,USER_0481,GROUP_01,USER_0025,5,0,2,0
INC0000227,Closed,False,2,0,11,True,Chat,LOC_036,Other,Miscellaneous,3,3,5,False,True,2,2024-08-15 08:11:15.501816474,USER_0483,GROUP_26,USER_0040,5,0,8,3
INC0000228,Closed,False,2,0,9,True,Phone,LOC_048,Software,Installation,3,3,4,False,False,3,2024-08-25 05:15:32.608571888,USER_0325,GROUP_18,USER_0032,4,0,5,6
INC0000229,Closed,False,2,0,12,True,Self service,LOC_046,Access,VPN access,3,3,5,False,False,2,2023-08-20 19:31:43.230904057,USER_0063,GROUP_09,USER_0009,5,0,19,6
INC0000230,Resolved,True,2,0,13,True,Self service,LOC_023,Database,Replication,3,2,4,False,False,2,2023-06-26 20:37:43.872200148,USER_0133,GROUP_07,USER_0086,4,0,20,0
INC0000231,Resolved,False,1,0,7,True,Phone,LOC_030,Email,Attachment,3,3,5,False,False,1,2023-07-02 19:51:32.470848233,USER_0291,GROUP_27,USER_0081,5,0,19,6
INC0000232,Closed,True,0,0,5,True,Phone,,Software,Installation,2,3,4,False,True,1,2023-01-14 23:51:29.604638232,USER_0346,GROUP_01,USER_0012,4,0,23,5
INC0000233,Resolved,True,1,0,6,True,Walk-in,LOC_045,Database,Backup,2,1,1,False,True,1,2023-12-02 03:50:48.536103426,USER_0377,GROUP_16,USER_0042,1,1,3,5
INC0000234,Closed,True,1,0,9,True,Email,LOC_041,Software,Installation,2,3,3,False,True,1,2023-06-02 06:47:52.879040195,USER_0136,GROUP_14,USER_0013,3,0,6,4
INC0000235,Closed,False,0,0,5,True,Email,,Network,Connectivity,3,3,5,False,False,1,2023-10-30 18:13:06.310340218,USER_0212,,USER_0075,5,0,18,0
INC0000236,Active,False,1,0,6,True,Walk-in,LOC_035,Email,Spam,2,2,3,False,False,1,2024-02-25 00:36:26.366201801,USER_0400,GROUP_08,USER_0091,3,0,0,6
INC0000237,Closed,False,0,0,7,True,Phone,LOC_004,Hardware,Printer,3,3,5,False,False,1,2023-12-02 09:54:18.675970177,USER_0335,GROUP_28,USER_0020,5,0,9,5
INC0000238,Resolved,True,0,1,3,True,Email,LOC_001,Network,Connectivity,3,3,5,False,False,1,2023-08-13 15:39:49.375627006,USER_0499,GROUP_09,USER_0031,5,0,15,6
INC0000239,Closed,False,0,0,6,False,Self service,,Database,Backup,2,3,4,False,False,2,2024-05-14 23:26:54.340180568,USER_0194,GROUP_22,USER_0067,4,0,23,1
INC0000240,Closed,False,0,0,3,True,Email,LOC_042,Network,VPN,3,2,4,False,True,2,2024-01-01 02:27:24.175571996,USER_0043,GROUP_05,USER_0057,4,0,2,0
INC0000241,Resolved,True,2,0,13,True,Phone,LOC_014,Access,Permission,2,2,4,False,True,1,2023-10-14 15:17:35.894112027,USER_0478,GROUP_01,USER_0026,4,0,15,5
INC0000242,Closed,False,0,0,8,True,Email,LOC_035,Other,Unknown,2,3,4,False,True,3,2024-04-08 20:51:35.314798727,USER_0466,,USER_0057,4,0,20,0
INC0000243,Active,True,1,0,4,True,Self service,LOC_009,Access,Account locked,3,3,5,False,False,1,2024-07-30 05:09:13.133003818,USER_0043,GROUP_03,USER_0035,5,0,5,1
INC0000244,Resolved,False,4,1,16,True,Email,LOC_029,Software,Installation,3,2,4,True,False,2,2023-10-29 06:36:05.769375422,USER_0421,GROUP_12,USER_0053,4,0,6,6
INC0000245,Closed,False,3,0,13,True,Self service,LOC_037,Network,Firewall,3,3,5,False,False,3,2023-06-13 17:34:51.894335635,USER_0359,GROUP_23,USER_0041,5,0,17,1
INC0000246,Closed,False,1,0,5,True,Phone,LOC_049,Access,Password reset,3,3,5,False,False,1,2023-08-23 06:23:19.571905423,USER_0067,GROUP_24,USER_0092,5,0,6,2
INC0000247,Closed,True,0,0,5,True,Self service,LOC_010,Software,Installation,2,3,5,True,True,1,2023-12-09 16:35:14.657120408,USER_0293,GROUP_28,USER_0007,5,0,16,5
INC0000248,Closed,False,2,0,10,True,Email,,Other,Unknown,3,3,5,True,True,2,2024-04-03 21:31:14.164586446,USER_0042,GROUP_04,USER_0074,5,0,21,2
INC0000249,Closed,False,0,0,6,False,Chat,LOC_037,Other,Other,3,3,5,False,False,2,2023-12-14 11:33:21.668575871,USER_0361,GROUP_13,USER_0004,5,0,11,3
INC0000250,Closed,False,0,0,8,False,Phone,LOC_049,Access,Password reset,3,1,4,False,False,1,2024-04-13 11:03:33.026759242,USER_0210,GROUP_22,USER_0086,4,0,11,5
INC0000251,Closed,False,2,1,10,True,Email,LOC_039,Hardware,Printer,3,1,2,False,False,1,2023-11-23 09:30:29.609895177,USER_0234,GROUP_01,USER_0058,2,1,9,3
INC0000252,Resolved,False,1,0,7,True,Phone,LOC_023,Software,Performance,3,3,5,False,False,1,2024-01-15 17:30:34.300697043,USER_0475,GROUP_03,USER_0012,5,0,17,0
INC0000253,Closed,False,0,0,1,True,Email,,Access,VPN access,3,3,5,False,False,1,2023-06-30 19:14:39.345190600,USER_0320,GROUP_06,USER_0054,5,0,19,4
INC0000254,Closed,False,0,0,7,True,Phone,LOC_004,Software,Installation,2,3,5,False,False,1,2023-10-21 20:27:28.939497969,USER_0300,GROUP_06,USER_0054,5,0,20,5
INC0000255,Closed,False,4,0,15,True,Self service,LOC_009,Network,VPN,1,3,3,False,False,2,2023-08-31 00:50:57.812965259,USER_0050,GROUP_04,USER_0033,3,0,0,3
INC0000256,Closed,False,2,2,11,True,Walk-in,LOC_020,Database,Connection,2,2,2,False,False,3,2023-12-30 20:56:13.147111958,USER_0319,GROUP_20,USER_0016,2,1,20,5
INC0000257,Closed,False,1,0,5,False,Phone,LOC_005,Access,VPN access,3,1,3,False,False,2,2024-04-18 01:57:14.873457896,USER_0137,GROUP_23,USER_0058,3,0,1,3
INC0000258,Closed,False,1,0,9,True,Phone,LOC_036,Security,Access breach,3,3,4,False,True,1,2024-11-22 23:44:24.941386211,USER_0312,GROUP_02,USER_0057,4,0,23,4
INC0000259,Closed,True,0,0,6,True,Walk-in,LOC_029,Database,Connection,3,3,5,True,False,3,2023-02-28 16:42:10.906981567,USER_0421,GROUP_20,USER_0089,5,0,16,1
INC0000260,Resolved,True,2,0,11,True,Email,,Network,DNS,2,2,3,False,True,1,2024-05-25 20:58:32.806122697,USER_0182,GROUP_12,USER_0063,3,0,20,5
INC0000261,Resolved,True,2,1,12,True,Email,,Database,Connection,3,1,2,False,True,1,2023-01-10 18:30:54.393836125,USER_0255,GROUP_09,USER_0041,2,1,18,1
INC0000262,Closed,False,0,1,5,False,Phone,LOC_016,Other,Other,3,1,2,False,True,1,2024-03-17 04:43:45.955960292,USER_0170,GROUP_23,USER_0046,2,1,4,6
INC0000263,Closed,False,0,0,4,False,Email,LOC_009,Network,DNS,3,1,3,True,False,1,2024-05-18 09:38:51.040460009,USER_0396,GROUP_12,USER_0002,3,0,9,5
INC0000264,Closed,False,2,0,9,True,Phone,,Software,License,3,2,5,True,False,2,2024-05-29 02:23:30.293048242,USER_0394,GROUP_08,USER_0033,5,0,2,2
INC0000265,Resolved,False,0,0,3,True,Self service,,Access,Account locked,3,2,4,False,False,1,2024-04-24 16:25:07.628793195,USER_0372,GROUP_02,USER_0004,4,0,16,2
INC0000266,Closed,False,0,0,3,True,Email,,Email,Not sending,3,2,5,False,False,1,2024-01-29 12:37:05.051587699,USER_0039,GROUP_14,USER_0009,5,0,12,0
INC0000267,Closed,False,0,0,3,True,Self service,LOC_043,Security,Access breach,3,3,5,False,False,1,2023-07-15 09:45:48.738685585,USER_0051,GROUP_29,USER_0089,5,0,9,5
INC0000268,Closed,False,0,0,8,True,Phone,LOC_045,Email,Not sending,2,2,3,True,False,2,2023-08-20 04:54:16.004946232,USER_0207,GROUP_17,USER_0030,3,0,4,6
INC0000269,Closed,False,2,1,10,True,Email,LOC_003,Software,Installation,3,3,4,False,False,1,2023-10-28 15:52:22.505196747,USER_0324,GROUP_17,USER_0045,4,0,15,5
INC0000270,Closed,False,0,1,6,True,Phone,,Hardware,Laptop,3,3,4,True,False,2,2023-10-20 09:40:20.706300803,USER_0490,GROUP_10,USER_0097,4,0,9,4
INC0000271,Closed,False,3,0,11,True,Chat,,Email,Spam,2,2,3,False,False,3,2023-11-17 14:09:56.456889414,USER_0419,GROUP_15,USER_0009,3,0,14,4
INC0000272,Closed,False,2,0,8,True,Email,LOC_010,Email,Attachment,2,3,5,False,False,1,2023-08-01 21:02:40.010046032,USER_0197,GROUP_15,USER_0016,5,0,21,1
INC0000273,Resolved,False,1,0,5,False,Phone,,Access,Password reset,3,2,3,False,False,2,2023-07-26 07:49:43.724435942,USER_0027,GROUP_24,USER_0067,3,0,7,2
INC0000274,Closed,False,1,0,5,True,Phone,LOC_048,Access,Password reset,2,2,3,False,True,2,2023-08-01 21:30:17.112277271,USER_0016,GROUP_01,USER_0073,3,0,21,1
INC0000275,Active,False,2,1,8,False,Phone,LOC_033,Software,Installation,3,3,5,True,False,3,2024-08-27 00:32:53.490300825,USER_0009,GROUP_07,USER_0036,5,0,0,1
INC0000276,Closed,False,0,1,7,True,Phone,LOC_034,Software,Installation,3,3,4,False,False,2,2024-07-20 10:44:10.094776653,USER_0230,GROUP_09,USER_0006,4,0,10,5
INC0000277,Closed,False,2,0,10,False,Email,LOC_035,Email,Not receiving,2,3,5,False,True,1,2023-08-26 10:48:18.638451670,USER_0440,GROUP_21,USER_0023,5,0,10,5
INC0000278,Closed,False,1,1,10,True,Phone,LOC_008,Database,Connection,3,2,3,False,False,1,2023-09-20 17:12:04.435508498,USER_0127,GROUP_10,USER_0093,3,0,17,2
INC0000279,Closed,True,2,0,11,True,Chat,LOC_028,Email,Attachment,3,2,3,False,False,1,2024-07-04 13:39:55.674204825,USER_0371,GROUP_07,USER_0032,3,0,13,3
INC0000280,Active,False,0,0,3,False,Phone,LOC_024,Email,Not receiving,2,2,4,False,True,1,2023-08-28 02:18:52.361730645,USER_0269,GROUP_16,USER_0007,4,0,2,0
INC0000281,Closed,False,3,0,17,True,Self service,LOC_036,Access,Permission,2,3,4,True,True,1,2023-11-07 19:04:49.932273857,USER_0276,GROUP_08,USER_0034,4,0,19,1
INC0000282,Closed,False,0,0,4,True,Phone,LOC_045,Software,License,3,2,4,False,False,1,2023-01-05 12:12:36.175391359,USER_0050,GROUP_29,USER_0033,4,0,12,3
INC0000283,Closed,False,1,1,11,False,Phone,LOC_020,Software,Installation,3,3,4,False,True,1,2023-07-26 22:22:02.955560792,USER_0400,GROUP_21,USER_0048,4,0,22,2
INC0000284,Closed,False,2,0,9,True,Chat,LOC_034,Network,DNS,1,3,4,False,False,2,2024-10-11 06:01:38.741326888,USER_0055,GROUP_16,USER_0066,4,0,6,4
INC0000285,Closed,False,0,0,3,False,Self service,LOC_023,Database,Slow query,3,2,4,False,False,2,2024-04-29 20:40:55.904385628,USER_0126,GROUP_01,USER_0060,4,0,20,0
INC0000286,Closed,False,1,0,6,True,Email,LOC_006,Network,Connectivity,3,3,5,False,False,2,2023-08-05 05:27:22.724978035,USER_0392,GROUP_29,USER_0034,5,0,5,5
INC0000287,Closed,True,1,0,9,True,Self service,LOC_009,Software,License,3,3,4,False,False,1,2023-01-15 06:38:10.822855718,USER_0313,GROUP_21,USER_0051,4,0,6,6
INC0000288,Resolved,False,0,0,0,True,Chat,LOC_014,Software,License,3,3,4,False,False,1,2024-07-16 23:56:52.358288564,USER_0163,GROUP_08,USER_0029,4,0,23,1
INC0000289,Closed,False,0,0,7,True,Email,LOC_001,Hardware,Monitor,3,1,3,False,False,1,2023-04-23 06:41:40.390202332,USER_0335,GROUP_10,USER_0001,3,0,6,6
INC0000290,Closed,False,1,0,9,True,Phone,LOC_016,Database,Replication,3,2,5,True,True,2,2024-08-01 06:55:56.539536301,USER_0464,GROUP_26,USER_0085,5,0,6,3
